word,value
that,14.832234656924356
pleasantly,14.810790203875513
special,14.77442646088457
satisfied,14.718302046101144
able,13.72871828301868
enough,13.700886475769948
desserts,13.431524305036874
free,13.365888699547213
tender,13.336093366046953
phenomenal,13.312064687954262
0.0,13.19998421123239
been,12.935858790500788
stop,12.828761452045
think,12.80782597058851
heaven,12.576058326289058
phoenix,12.542377416844829
helped,12.476296367822215
relaxing,12.456067674327642
at,12.452908110120916
courteous,12.415256862528622
style,12.335990014929848
small,12.043527240871526
honest,11.985290357293707
need,11.908179972937091
polite,11.850639181677252
never,11.79610366067072
exceptional,11.780917512776796
variety,11.692915530300525
ordered,11.664441262417313
lovely,11.58363879051467
terrific,11.56420609750785
healthy,11.332720070269716
burgers,11.272147494219098
expensive,11.271538638541188
fair,11.159409696554576
closed,11.148916294652736
money,10.790326740476303
"""",10.780323148352181
minutes,10.718908295479196
less,10.696429106319556
visit,10.636215862992685
would,10.609978350610845
star,10.35269368416084
bit,10.343684736903015
this,10.287926313795538
but,10.226212566390473
've,10.207154740579426
experience,10.151462499105946
",",10.14011287106355
superb,10.054326387122273
have,10.032916865955485
when,9.981738972785593
consistent,9.8338252809599
rocks,9.807314171586768
there,9.798667437074073
reasonably,9.78496515005827
hour,9.772334627377859
selection,9.593456333383983
two,9.50076871346755
delightful,9.491943556815386
cute,9.290787409971927
job,9.25324928842383
large,9.245486296236777
real,9.227276282997536
should,9.156504063721513
hard,9.129471330908927
juicy,9.025881904468406
knowledgable,8.960738863213919
down,8.857242650758053
spectacular,8.716309042454668
bad,8.71577011405327
plenty,8.656885284810414
gorgeous,8.622492394410074
lot,8.552398820866074
enjoyable,8.4807979403231
lunch,8.466465195886485
only,8.405786392577625
generous,8.36565747043278
home,8.363490194260521
or,8.29413192252332
pay,8.251339481095783
crispy,8.192075159786327
help,8.183354529623102
exactly,8.1694955531284
world,8.164836894925202
away,8.137787701341495
another,8.12478609396021
blast,8.11615516524762
years,8.094932292595331
wrong,8.058220514678396
big,8.058054065295437
above,8.02987578541024
get,7.943026753042204
quickly,7.935659831011435
flavors,7.909369514352875
cozy,7.843150225206045
complaints,7.824450388085097
be,7.73747190273707
prompt,7.595675715172547
personable,7.526229899609461
accommodating,7.518029568656857
refreshing,7.5077228378504515
relaxed,7.43819534778595
tasted,7.359977384759986
high,7.347382940170064
else,7.32346975655264
thanks,7.32028843704029
breakfast,7.284750265873299
over,7.260882674485401
on,7.2307867144538704
lots,7.220379917998798
you,7.190850268411339
day,7.177016203939047
chocolate,7.140174047701294
could,7.131626102882365
left,7.131306893283181
we,7.127083667567149
hooked,7.0988317634910345
trip,7.089152101194486
bonus,7.0482477247715
life,7.04104580668718
beer,6.945257499512081
quality,6.912654295340644
bring,6.906172268732917
just,6.884791479033083
yay,6.859179733321071
loves,6.836071183103741
maybe,6.834921791043598
out,6.808071965418321
:,6.806802198754667
told,6.794150246307254
unlike,6.77362578175962
it,6.720873945589261
make,6.688518965267576
slow,6.671572893915709
well,6.659694771129125
plus,6.637746784097544
sweet,6.540802640507536
guess,6.539863720303401
off,6.532226977971277
value,6.504560203189612
pizza,6.4730631347028975
butter,6.4596191992095555
cold,6.42131173206144
:-),6.403654966969043
unless,6.395585560007021
customer,6.383311615238199
choice,6.374961460329359
okay,6.343877634499222
hotel,6.318821886769001
def,6.294364504050463
killer,6.287411029916257
pleasure,6.282214727078099
back,6.249036705048638
hate,6.237434796174057
legit,6.206405950710177
business,6.192479514342267
yes,6.184326187887564
impressive,6.173313851368221
truly,6.13325357917347
sushi,6.077654551756041
true,6.047538462647935
spicy,6.033709985451424
old,6.0214168119464375
filling,6.000260677667484
homemade,5.947639857953163
until,5.916907945967978
chill,5.912098449742189
worked,5.910281834734633
frozen,5.867852939234581
spacious,5.8361010706285015
divine,5.832626078277826
lol,5.822191616811324
appreciate,5.793796382284199
madison,5.764924749353668
convenient,5.760507836836041
average,5.726351414083638
cares,5.690834868699312
fav,5.649577033706009
dirty,5.648298046697164
except,5.636876463020599
is,5.633675329992741
unfortunately,5.6336092269048095
patient,5.610916363468277
thorough,5.508715093572391
organized,5.498806816525757
smile,5.473235584388021
warm,5.4477677333925385
please,5.429877088055946
intimate,5.413618909951765
full,5.364962552212091
works,5.36288711774796
knows,5.339100349329442
wait,5.297803767103915
my,5.278765186482161
has,5.276853384033529
freshly,5.163221253082156
inexpensive,5.135745462146588
along,5.0892457963309425
cookies,5.085392846958712
asked,5.034060641031829
stuffed,5.0309816165848815
people,5.005788375699922
location,5.004408869788676
needs,4.985341851957855
charlotte,4.982515474475804
sad,4.9656141879968345
informative,4.9650881466550345
taste,4.951795083610648
short,4.9422683964294265
asada,4.93991296668537
fixed,4.8925213672469
cheap,4.876964635186425
person,4.869328561881048
offer,4.860356631972081
wo,4.857912240327096
montreal,4.850776410326944
kind,4.82382293739829
secret,4.821247040294111
thing,4.776165383673344
kinds,4.762526134494692
burger,4.688645687860571
comfort,4.6749491262598895
shops,4.662269042688422
after,4.653247910189748
own,4.643345658994804
modern,4.638310167239979
overpriced,4.634994476082284
man,4.632716631516814
stumbled,4.6231773011386395
pho,4.6190180794437765
seems,4.617994036289019
charge,4.608307150018845
low,4.60352496917767
place,4.574128824365516
dream,4.536788443452679
wanted,4.49310728578439
staff,4.492716468034416
summer,4.47209544852376
stuff,4.4698240370235
impeccable,4.458007223845925
nicest,4.455800401046872
review,4.454435077527023
welcoming,4.453486518956197
ahead,4.401399518547123
caring,4.391424173489213
looks,4.389436132047194
expect,4.346509132050414
show,4.342356280762033
now,4.335056835923751
town,4.3198309719500685
\n\ndefinitely,4.317775331437588
laid,4.3074906606343575
smooth,4.299501580186188
heart,4.296793407876976
inviting,4.277444029758044
dry,4.266823549642822
time,4.23465559463591
win,4.229425244811864
rather,4.222235034161713
shopping,4.214335470584047
extensive,4.2081169477896765
reliable,4.200930087943561
typical,4.163915802884503
server,4.1537721593742845
drink,4.143621603012434
last,4.143262654142745
choose,4.140741460594654
neat,4.134133578452747
give,4.121002432910245
're,4.120973392011365
them,4.08845501075848
fine,4.082126168041668
=),4.0792933573247865
\n\ngreat,4.050210136920214
comfy,4.035932649972892
theater,4.010333468337194
used,3.9644809329490727
soon,3.943551138501789
hidden,3.9423577644629404
creative,3.92024391121231
cash,3.867796969407209
restaurant,3.8503084533658694
busy,3.825553450295274
regular,3.8242172777827363
gets,3.8116681658430025
thumbs,3.8114975155331194
find,3.7962688725547196
frequent,3.7779314883773623
romantic,3.7767083234575693
n,3.776681959923735
of,3.7613850842806187
limited,3.749814944564605
choices,3.746367432293482
vibe,3.7262761805177433
all,3.722149530221486
why,3.719984076994251
gone,3.6908923565788427
miss,3.6757844352055145
talented,3.675737403333187
customers,3.6719221045495942
trust,3.6446307762489596
seafood,3.6402733171271393
genuine,3.6358251229394227
classic,3.6267716600414133
sashimi,3.591841906585614
definite,3.58218498993665
...,3.5792071264083916
parking,3.5780046394139617
donuts,3.568662941834191
rich,3.5628149007898173
samples,3.5560113741084933
your,3.554385164866744
crave,3.5475677248323336
'm,3.5310710182839102
moist,3.5299334600567818
rude,3.5298511651926674
guys,3.52241228211642
seats,3.49306844608509
sitting,3.4833318356395466
nt,3.463857373073438
are,3.455952035407563
veggie,3.4495580810498723
diverse,3.4477229798212647
watering,3.4415774639346637
disappointed,3.4414207383680235
grab,3.432280357548734
grateful,3.425716381520033
words,3.417952062431141
highly,3.4059050937139546
stellar,3.401464007953109
personal,3.3943459331057966
ask,3.384913737013221
park,3.376959383582289
stocked,3.3706818289938383
hilarious,3.3137816907837987
flavor,3.303661364127038
hungry,3.2872315887270815
simply,3.2753030048770597
cheddar,3.2556943455711007
discount,3.252538973188166
were,3.23486434315123
sucks,3.2300246407394297
college,3.2274881222983822
instead,3.218110506750236
ramen,3.207694728014758
games,3.201816674263682
much,3.195499885788877
vegan,3.1899518253867427
attitude,3.1880431179888546
changed,3.1599858925765147
favourite,3.1597359869629145
got,3.151458940204975
',3.1512601555368747
always,3.1496790804524153
appreciated,3.1389268405691837
going,3.133201455621929
feel,3.1284161842158937
standard,3.1232281835052618
interesting,3.116188765035986
definately,3.104968368075788
went,3.1040612704755404
melt,3.0960155693173874
:(,3.078275539795868
service,3.063894041479273
horrible,3.0581638559142448
crowded,3.0443366273007086
terrible,3.032216269586229
try,3.026536671410298
waiting,3.019726793645532
first,3.016924783627246
use,3.002247529363558
sexy,2.97160281840479
close,2.952212062129547
update,2.9506721541984007
dinner,2.9451182855143543
melts,2.9285542964935303
salad,2.9254725284504275
books,2.925220871984493
combo,2.912066516201776
hey,2.903772743062291
quite,2.9034249088263095
apparently,2.9016017440008
prices,2.9005750606409038
strip,2.8950212551208097
long,2.8876634256130984
especially,2.887287114499486
sorry,2.882924794575956
loud,2.8735398218041155
strips,2.8706662664189935
helps,2.84657606552355
waiters,2.846057476650458
ta,2.843925388850039
say,2.842823956556458
hearty,2.836967163719237
certainly,2.824828660086496
a+,2.821058611938497
relax,2.817357990115852
addition,2.8160256965784356
/,2.813164758142534
recommendations,2.809009392687585
west,2.801720991381444
an,2.8008043106887044
addicted,2.7998335137963295
mediocre,2.7994105741381645
creamy,2.797242735832242
exceeded,2.7898315116763115
team,2.7891801085934276
*,2.7737392974086106
maintained,2.7694190136389807
said,2.768379121851467
entertaining,2.756858969805762
moves,2.74803760740906
sick,2.73518149156007
saved,2.7324925383145455
ultimate,2.7308791796676815
original,2.725850366667146
w/,2.724552310159197
introduced,2.7190078038256615
paying,2.7179138506180607
crepes,2.715195197670255
wines,2.713880850933492
beautifully,2.7111671074235346
in,2.70027813692181
eye,2.6825310247731977
want,2.681901045163613
flat,2.6750263756002823
piece,2.6697819701803382
trying,2.66912258771481
smiling,2.667979851614291
casual,2.664290585395065
deal,2.659860167844272
bowl,2.657490203751422
history,2.656510775675997
portion,2.6373481112023
shop,2.6279773286514683
plan,2.6176024822696036
rare,2.615759559188291
scrumptious,2.6153684593737125
elsewhere,2.613152354955673
girls,2.6044150680390885
grilled,2.6038839153534354
organic,2.581397610301792
absolutely,2.573380194568017
order,2.56914209569004
quiet,2.5503655059474113
me,2.5462480009166484
paid,2.5413941169390455
who,2.5365975252752833
really,2.5296858571200573
nicely,2.5288872595410794
haha,2.5243427436216734
shoes,2.5206735599203967
view,2.5097604589464027
heavenly,2.507363670563791
damn,2.5063857026107144
importantly,2.5016434576828033
about,2.4955491710053366
und,2.4949851172277704
lacking,2.4923232643495794
energy,2.4899353524670005
from,2.4849638272904713
they,2.479346045611095
adds,2.477165737655014
forget,2.475325030585509
watch,2.4740287370093483
although,2.4709105038534176
b,2.459942137240432
twice,2.4598437295480835
tucked,2.452763383742422
edinburgh,2.4508338617160916
rolls,2.4460290489078034
sometimes,2.442382076943886
agree,2.4332085510905017
mushrooms,2.4268187362226854
club,2.419562126899109
tried,2.4147918249773284
sure,2.4122288660200866
sadly,2.4084166064858437
today,2.4046191250017728
night,2.4006353589975333
(,2.395558483740757
waffles,2.3929996081933496
nicht,2.381121987476945
later,2.3736416911997367
thoroughly,2.3724399004131556
anyone,2.364690170413013
returning,2.3639928413613234
problem,2.3631713952488553
worst,2.362018024548888
sandwich,2.3614758026760683
priced,2.359066427214202
gyro,2.356971941233496
felt,2.352418471564306
screen,2.352276982670446
beers,2.348463169983006
hope,2.347357417223975
downtown,2.339917961595347
mmm,2.336463929968886
wanting,2.3354134151159087
then,2.3330010024801595
baby,2.3250199748727027
movies,2.3132100679795258
supposed,2.3112220321781933
weekly,2.3105861170770368
....,2.3104170533888464
basic,2.309639021230396
feels,2.303518616594374
satisfying,2.3008922250010073
inside,2.3004415387681547
idea,2.294838047848316
dig,2.2910058163924987
stick,2.2792649452458136
duck,2.2711332520902943
fairly,2.265682638884755
alright,2.2565423864871264
:d,2.25137697160244
strong,2.2399468127505315
traditional,2.2304427903025044
consistently,2.229652071495366
proud,2.2255813041701913
being,2.2192746986638667
empty,2.213669009099249
least,2.208470795310859
favs,2.203797161579132
amazed,2.203442939557135
combination,2.202333586959867
weird,2.200645651555533
ton,2.191494618076831
hostess,2.1807300313957967
because,2.1751406285709436
kids,2.1674364060136213
needless,2.159367771819234
hawaiian,2.152064079302363
cocktails,2.148855499282945
check,2.1399697410524823
drive,2.1399615606715088
touch,2.1398742316814605
more,2.135207302031631
our,2.128993835921932
poor,2.1289885595906526
satisfy,2.1266415484569734
fell,2.125439860043116
prime,2.1216744813566493
kudos,2.108753800392151
improved,2.102927543222904
greasy,2.102647337051849
times,2.0992534129327396
crab,2.097143251889065
earth,2.0929126464579895
steak,2.0865159190343547
cheesecake,2.085036742553484
issues,2.084683299784956
salty,2.0829641681630164
three,2.0738510873889027
where,2.071365569664522
welcome,2.071085670031607
week,2.0672168867404253
greatest,2.0645315696310718
smells,2.0602683629840612
tons,2.0544546650489792
late,2.0541368703161424
he,2.0428676298415667
since,2.0409861415973864
spots,2.040600796830404
tony,2.040548786520958
$,2.0388961409980766
next,2.0378704122172167
rating,2.0372520161326975
things,2.0366947686468393
looked,2.0359701593624777
soup,2.029893546698986
pies,2.029148909728974
way,2.021436132424242
opening,2.0166782598353166
nachos,2.011278222038527
pas,2.0071618938818574
ist,2.005534280091524
oxtail,2.005152197642019
lost,2.0042421156540513
cocktail,1.999904623022303
seemed,1.9989969496109552
lack,1.9954868706408888
delight,1.9875346238259226
prefer,1.9851965411407946
fab,1.9846096076071262
bang,1.9799481987138279
what,1.978654586203902
delighted,1.9782695164903998
any,1.9721893574933347
crisp,1.9686232604472025
fave,1.9680417246199795
found,1.965444646160904
deliciousness,1.9618517272174358
vintage,1.9523753827088512
lucky,1.9497946044793935
-,1.9470074124304233
gourmet,1.9432716408337
target,1.9431916082976386
as,1.9425987811671064
defiantly,1.939396440051496
price,1.9371084506672105
continue,1.9285312187566888
bigger,1.9251832390655181
oz,1.924902767786989
bar,1.924024655496396
while,1.9159464874995251
most,1.9070269248313707
otherwise,1.9054183770495001
hair,1.9046644274554865
other,1.9038088055482376
jewelry,1.8991346234106459
penny,1.8981366563675692
hier,1.892982354387641
thankful,1.889653641730547
takeout,1.8896297614555806
coolest,1.8889484275132418
ugh,1.8822370022535324
someone,1.877453902776324
wi,1.8673081340966746
tend,1.8664965035641217
gracious,1.8627875903621316
surprisingly,1.8610961579470313
appetizer,1.8581234861153462
brazilian,1.8534187553450465
ridiculous,1.851208579941158
whenever,1.8497466547014483
experienced,1.8478715533856302
addicting,1.8461192809045315
bacon,1.8456483857389685
suggestions,1.8425421516876668
soooo,1.834562276606448
gym,1.8299351868108715
picky,1.8274017101525715
hook,1.8228270071558654
dollar,1.822607987705851
\ngreat,1.8200259059667587
eggs,1.8185872221947648
carne,1.815205601073103
gas,1.805505408312456
may,1.805241355787075
period,1.8049684560974129
looking,1.8038124799886646
stunning,1.7979253141675144
him,1.78693016540592
step,1.7834256728528999
treat,1.782998739843606
dr.,1.7777012358383217
onions,1.7693308005691506
shots,1.7675192599417642
rib,1.7595531289553037
employees,1.759052786976099
crafted,1.757077781483531
owner,1.7547831453784966
gentle,1.7541290745139122
california,1.7533837606752058
crappy,1.7531104728914215
alone,1.7497878317954019
bliss,1.7426790073513985
thrilled,1.737749190764589
bill,1.7324500723334495
az,1.7307102138765913
dogs,1.725764612085186
different,1.723333904548781
waited,1.7213369575620163
higher,1.718289900218224
remember,1.7079574395247619
closer,1.7053680513054132
expectations,1.7048501904064324
et,1.7007948413665872
everyday,1.698268496664241
pastrami,1.6968831577687524
pasta,1.69655341509133
supplies,1.6965413033030927
deliciously,1.695545731112361
tough,1.6941596758842934
mignon,1.6940857799490914
friendliest,1.6916894703172147
loaded,1.6913441574615717
kick,1.6899210351402871
bland,1.680840962100774
bottom,1.6766052283346653
us,1.6752349642201807
memories,1.6740499128354713
shit,1.6717833344591781
\n\noverall,1.6700603514909744
atmosphere,1.6693354334904598
pools,1.6640345295527368
shake,1.6617352286084497
strawberry,1.6596179142798064
waiter,1.6585485002724454
fish,1.658017804154042
awful,1.6579739167355
mmmm,1.6554615618661046
gifts,1.6521708211803343
adorable,1.6495348660391755
happily,1.648131093941629
tasting,1.6463262236688934
mess,1.6456874159848667
o,1.6426734815177042
four,1.6384600427991245
par,1.6340540317250998
waste,1.6339067742228508
these,1.62593143444019
lamb,1.6256058351746105
addictive,1.6239120522513986
compared,1.621142712157507
getting,1.6209387070348384
beats,1.6195129117513716
buffet,1.6145476395536207
brilliant,1.6054033748805523
nonetheless,1.6005450645461679
happened,1.598237738973694
venue,1.5978631903490168
crap,1.59672589636466
conveniently,1.5956781683198642
;),1.5954369223909453
daily,1.5952418044398655
drunk,1.5924461524409708
took,1.5910933794712037
lit,1.590972071775468
plentiful,1.586497975101338
know,1.5813649576157331
key,1.5784799325629137
cleanest,1.5776460539127584
coma,1.5745872966945171
smell,1.5629875965823885
popular,1.5571153485070681
expected,1.5531205163833874
entertained,1.5528107216814533
chewy,1.5513479875808116
pulled,1.5490970710925467
sooo,1.5442597322398797
pricing,1.541972015704232
forgot,1.5399401719332673
lobster,1.5388335102470592
overall,1.5370798332442064
upbeat,1.5360799750778824
chicago,1.5336807366420544
joke,1.5293433288825327
breath,1.5284766313779983
convenience,1.5261694903019816
professionalism,1.5261212810873985
compare,1.5257287433719284
spoiled,1.5213672276586294
passionate,1.5213248543441296
seem,1.5198659946327098
pretzel,1.5132840295991627
oasis,1.5074115078896284
eric,1.5059187337756157
engaging,1.5042691078706412
located,1.5042175944836345
rest,1.5029392280994216
winner,1.50053074141033
under,1.5000456444668089
sub,1.4948836123439833
nicer,1.493530314102827
couches,1.4924633372575045
let,1.4922418032849123
type,1.4908210216340194
some,1.4904497626444027
hoping,1.489299925742671
nights,1.487918627626641
ice,1.4838064073405803
crew,1.4830969382310286
competitive,1.4805992920883
hit,1.4802492208746116
feta,1.4774809777736664
burnt,1.474840981521993
pool,1.4725634761452966
gives,1.4666622903605457
same,1.4596245531829481
made,1.4547379543764691
rad,1.4542604461312294
david,1.4536378551274538
past,1.4506026815787436
major,1.4503431838966208
positive,1.450301274534013
smiles,1.4445008765906096
literally,1.4441598551893549
cake,1.4419188287179168
lemon,1.4407265705240206
plain,1.439925361184578
bulgogi,1.4343339634360746
understand,1.4315319066736265
salt,1.4314874875126407
gross,1.4314617854815879
won,1.431072188224789
barely,1.4274621963995742
run,1.426350615452975
master,1.423391927499324
black,1.4213493980059866
bonne,1.4213401088491082
put,1.4197202190989628
even,1.4160149846177603
evening,1.415913558712873
store,1.4145083162402443
year,1.4141539257275326
read,1.4130698456071968
banana,1.4088583804859809
might,1.40750909215285
sublime,1.4012391120195389
fat,1.3986329103572643
boring,1.3986152294673957
pricey,1.395200485670557
seating,1.3945340024179131
tastes,1.393378155087703
missing,1.39300175714925
kicks,1.3924737088382244
luck,1.3903549238530104
willing,1.3895207315144944
kitchen,1.3889927707568859
drinks,1.3887268866824343
few,1.3878523793728164
larger,1.3847142823560716
champagne,1.3781854171829764
bien,1.37509591068374
workout,1.3739194675872568
savory,1.3728833772261169
cost,1.3711056583852042
blown,1.3689524132933002
don't,1.3678447380661964
toast,1.360801367678505
honesty,1.3594481572508812
movie,1.3586332082995796
pre,1.3582542500062118
kept,1.3553706887960288
rocked,1.3527781311422586
classy,1.3512315325326654
themselves,1.3462967266095802
somehow,1.344808007357642
cleaner,1.3441244375426322
bone,1.3427083690767176
miles,1.3424029016168788
part,1.3422143692896498
bite,1.3400933096763765
raw,1.3400417664161068
desired,1.3376935506239533
stepped,1.3347397649195045
boutique,1.3342683391965693
italian,1.3324886431219056
sat,1.329507544171065
varied,1.3285857867449522
staple,1.3284570686519146
company,1.3257284117644303
mountain,1.3255537608620216
disappointing,1.3215040871873498
roll,1.321434196906921
veggies,1.3183812647093873
those,1.3181146395529026
waitress,1.3161401188244213
executed,1.314844477456063
program,1.3146468303457368
mcdonald,1.308690842211945
sorts,1.3085091593675315
films,1.3023129533976316
absolute,1.3012428336660378
smoothly,1.3010182082653046
salsa,1.2999274774865626
itself,1.2995297068409855
breeze,1.2966444031335413
bagels,1.292978465469787
portions,1.2881745772338036
accommodated,1.2877480080351233
sticky,1.2873023884967552
explained,1.28727157911635
unreal,1.286634299904108
pistachio,1.2825357635738328
posted,1.2789788477821276
avocado,1.277387231028115
offerings,1.2737993102055043
drank,1.2703926684334874
month,1.2701304362035444
sehr,1.2699725404381752
smelled,1.2697278875857592
skeptical,1.269564164802432
spotless,1.2655660146847367
feeling,1.264270703537477
skip,1.263981925923872
coming,1.2628692905273056
bakery,1.262224634672748
shakes,1.2613857667311095
wide,1.2571472835406894
ate,1.257075284014718
tea,1.2529034296862847
chef,1.2513221747940406
knew,1.2509252563831978
ish,1.2496614791452885
meet,1.2496049649926135
m,1.2496042254351778
burritos,1.2494011206999858
peaceful,1.2485158732160926
completely,1.2481436488978943
chinese,1.2474200430883684
brunch,1.247336931008249
does,1.2471718603364934
grand,1.2450622094524988
lives,1.2416949753696827
mall,1.2410775713506155
t,1.2369293931333232
stopped,1.2367524277378834
often,1.2362535929714795
walking,1.2340773558331648
ready,1.2312932916283899
.....,1.229033193547366
charming,1.2289988548727706
unassuming,1.2279268503189087
flying,1.2254275630693883
surely,1.2234648391604424
gambling,1.2223041106626624
environment,1.221719930906147
piping,1.2212141337804496
disgusting,1.2205687061068602
difficult,1.2204706165853167
min,1.2190462982980534
smoke,1.218496004876215
dead,1.2175779508161213
responsive,1.2170244307490066
container,1.216831373050809
deli,1.2133105916864224
appetizers,1.2121966439872267
specialty,1.2101984632463427
mins,1.2096771784126759
separate,1.2078214687771833
came,1.2074066196664717
truffle,1.2072935841279104
nom,1.2023531239829026
cook,1.2013473562037689
heard,1.1998227230515113
jeff,1.1969762206135783
honey,1.1968078411591705
door,1.1964667150273272
many,1.1904424611003606
unfortunate,1.1893665194511414
joy,1.1876507597626187
replaced,1.1872916713555242
which,1.187252101873355
enchiladas,1.1869909507222474
thin,1.1864241674184086
cramped,1.1859126446943264
blueberry,1.1848750045755878
boba,1.184720898163505
thanksgiving,1.183489518819897
dr,1.1830836502776947
yellow,1.1819551284716
welcomed,1.1812934440677054
deep,1.1793387301804614
lame,1.1755633857101202
insane,1.1745394705067156
unbeatable,1.1743949353694916
space,1.1743801732675365
cakes,1.1742228608636651
cheers,1.173821298405528
hardly,1.1716255461797118
hummus,1.1706632404675474
loving,1.1702001867961371
far,1.169654291616098
glorious,1.1685477271676064
pittsburgh,1.1656421244078956
chicken,1.1652630270009467
her,1.1638678342026196
goodness,1.1634892300062347
local,1.159990343804111
g,1.1592160454019904
twist,1.158288572798483
nowhere,1.1579269133508205
frequently,1.1563324407907203
lazy,1.1561172442743555
tastey,1.1557372957468033
still,1.1525136335785646
decorated,1.1522243633262406
shared,1.1505364689000999
worse,1.148296027444303
feature,1.14684601360932
friends,1.146478314824435
disappointment,1.1462162473180797
sales,1.146013501978814
water,1.1455807895554244
longer,1.1448816358170006
standing,1.1438819893119216
establishment,1.1437526546651497
mit,1.1416390156373382
bathroom,1.1409228913253173
rachel,1.1408417294733226
hunt,1.1407304700114764
leave,1.1404213984278613
bartenders,1.1399466605889756
delectable,1.1329176877625287
available,1.13170228182571
awsome,1.129605207592249
decided,1.129196033347398
ruined,1.1282782033085823
various,1.127123844489688
tops,1.1266418162849732
yogurt,1.12461293990782
manager,1.1244223106477875
totally,1.122720139719604
pork,1.121787230740665
smaller,1.1196639947420408
normal,1.1171889462057152
dishes,1.1140554023049845
bread,1.113713360897691
owners,1.113117282249732
broken,1.1123376841132995
jamba,1.1107257229741663
sf,1.109561056655366
st.,1.1077151269419119
recomend,1.107255419716239
coffee,1.106916554299005
example,1.1063435632968321
bell,1.1055026061076205
korean,1.1046791148328339
genius,1.1034217737615108
wonderfully,1.1011785557493567
friend,1.0968566340141024
meat,1.0964364249689424
de,1.0958321368016186
darn,1.0950680769747123
chefs,1.0934712117305025
soggy,1.0925027575731292
tiny,1.0891581946825681
up,1.088652660959042
charged,1.088035267349369
gluten,1.0870375366976077
meal,1.0866035619176273
veal,1.0855452420073561
gras,1.0851259392911743
whether,1.0833544951372005
selling,1.083264338425579
stations,1.0819829588435823
smoky,1.0814235219731927
upscale,1.0812227976766735
anyways,1.0805287067778409
uses,1.079491387004964
mouth,1.0793372493280913
sports,1.0774959803020465
pretty,1.0763144938496225
balanced,1.0728598883069935
chain,1.072302471963667
chips,1.072235324198573
suggest,1.0701742262244807
outside,1.0675146914099969
pint,1.0650758675765246
sandwiches,1.0645197516753342
support,1.0637800119147869
particular,1.062347860482987
takes,1.0583173514314694
'd,1.0583030299894745
sloppy,1.0556259639561176
minute,1.0554915584652917
wanna,1.055064985746867
toys,1.0511603993363678
delivers,1.050502261146903
caramel,1.0500593535252847
negative,1.0491729471675626
kim,1.0479838620976807
remain,1.0479496077168733
qt,1.0474992170929909
car,1.0471993526084589
sunday,1.0354550125580317
thought,1.0342403654003647
yet,1.0333734112618913
margaritas,1.032948020940239
split,1.0292630840122001
something,1.0280445514399617
asparagus,1.0276105045340955
boy,1.0265004909524578
birthday,1.025966833680286
neither,1.0258816294372082
total,1.0225426747638267
imported,1.021281870896928
croissants,1.0193069105735049
