word,value
fast,6.175611899467185
cold,6.086112397024408
use,5.939442352973856
glad,5.935669097583741
put,5.875375960953534
rather,5.849346112459898
n't,5.830918100389681
satisfied,5.786750936880708
exactly,5.768429697724059
fabulous,5.74914763844572
make,5.734958520188229
&,5.716196995563223
heaven,5.676986530423164
okay,5.64920125156641
know,5.649151925870683
returning,5.633134810253978
flavors,5.633023337693885
portions,5.578872888057958
pleasantly,5.572699187323451
cheese,5.5359704901929945
breakfast,5.535756710974965
healthy,5.524831787450239
are,5.469164891532273
too,5.460846042755293
check,5.412174658966251
going,5.374665418246877
phenomenal,5.372335704043508
wo,5.356654743431136
hotel,5.356316615769174
helped,5.31027990556322
they,5.294825831602793
beautiful,5.283094292506576
wait,5.27820032200907
get,5.13022482181259
bomb,5.102598018012941
lovely,5.03091555647552
homemade,4.952185076195747
disappointed,4.936399867467117
on,4.9363606486222125
be,4.886481958463264
water,4.8723122425726615
consistent,4.860371441580355
surprised,4.860306236543693
whenever,4.83559383591637
relaxing,4.834496720926836
polite,4.793050376698375
buffet,4.792362940119347
your,4.779829007864464
unique,4.7503593732835725
salads,4.586341630958486
unlike,4.581158470362425
much,4.569478220335441
style,4.557711965404451
terrific,4.557269899174571
sandwiches,4.5454153183382004
accommodating,4.530120236799121
relaxed,4.5098827900364995
move,4.505768571048975
lobster,4.5008385251276195
bar,4.480798183998559
ingredients,4.478449339512736
superb,4.43918851017952
local,4.420697047346039
yourself,4.394036624580622
brunch,4.392998089169851
way,4.389108603754721
beyond,4.368091634940356
still,4.348532197676832
star,4.286518767476082
me,4.2633860163987265
better,4.256820297130616
out,4.256004222872434
highly,4.229630816393183
totally,4.219752121949568
unfortunately,4.214581593871117
;,4.214115312352078
gets,4.140375249960925
chill,4.140349787659943
server,4.114716834155843
shops,4.107423391425982
stop,4.100317396056198
have,4.094518653844716
found,4.081120200367877
efficient,4.011823372915387
plus,4.001660309673753
has,3.984342990326695
their,3.967375219843234
tacos,3.95988118313835
restaurant,3.919653504010057
juicy,3.9112384160980582
toast,3.9016442075371742
stay,3.897405843366869
slow,3.8420205920701846
honest,3.837250820011832
exceptional,3.8355837060371414
were,3.8351408824164537
def,3.8314706734381616
expectations,3.8276541978120804
meal,3.787698381158407
absolutely,3.7793911905027926
bring,3.7691584130807314
sweet,3.7387063711939845
),3.69876637012203
hot,3.6980083697126247
not,3.6942931286139356
bbq,3.6455485692131333
charlotte,3.6167711190646514
daily,3.6040293890982866
worked,3.5921603026799858
hands,3.5759706805692986
hate,3.573411953635514
told,3.5268153690267354
people,3.524417435808573
night,3.5240866029052995
beer,3.518616434681462
one,3.5057763822187553
:-),3.4973503537476063
/,3.4890018456208054
prepared,3.4793547303415835
work,3.4465453085431363
filling,3.430308845359832
free,3.422882711107377
least,3.4050302974064834
prompt,3.3845627387054265
cooked,3.3568343714578077
soon,3.3528927607112564
impressive,3.346544534433633
meat,3.3349433795083314
dry,3.324124854640104
pleasant,3.319344304734841
generous,3.3182407030835748
seasoned,3.318093474023044
spacious,3.312864606268704
family,3.2911043887288542
dinner,3.2769643005740363
charge,3.2400481091463007
spectacular,3.2352575133554637
chinese,3.2297005794243887
these,3.21308129550016
dirty,3.202644976321608
pricing,3.2026290902867913
rooms,3.201778750633821
or,3.179075988329714
well,3.167853450111579
life,3.149576456286013
fixed,3.1421018030960113
rating,3.111295208334923
live,3.0863058811519295
refreshing,3.066662064753473
madison,3.0511369346058927
should,3.0437411905732006
choice,3.0424817391613033
classy,3.026380225084722
down,3.0241446927102515
real,3.005715391947888
cares,3.001768620684743
some,2.986918630376749
sandwich,2.9851233257504646
knowledgable,2.954662154894322
bite,2.9218806743156165
gorgeous,2.9104898092336953
damn,2.9103908026590943
big,2.9020236565047526
wrong,2.8875653587747365
personal,2.8778936525341123
ordering,2.8643579706549644
sad,2.861727667041123
enjoyable,2.834143528714776
bonus,2.833897829055786
read,2.8223954821005464
overpriced,2.81548719573766
nothing,2.808961628790712
curry,2.8018369117053226
delightful,2.791823262348771
run,2.788544101174921
girls,2.783082307665609
cozy,2.775928975548595
helps,2.7740601394325495
par,2.7628924949094653
unless,2.7559976964257658
stand,2.7510281950235367
happened,2.749139305204153
creative,2.728429209906608
needs,2.7227091933600605
"""",2.717665414791554
took,2.7135581314432784
gym,2.7123433030210435
crepes,2.709578805603087
store,2.7033141237479867
korean,2.673203303304035
particular,2.6568530295044184
using,2.655200138222426
thai,2.6511612432659604
hooked,2.6480428893119097
gone,2.6421638698957395
try,2.63625383202816
mushrooms,2.630805118009448
write,2.623331262730062
eye,2.6162479631602764
bartender,2.6161070335656404
addition,2.6001014240900986
received,2.5966533373575658
off,2.5927460289676674
theater,2.585289236565586
attitude,2.5566033255308867
beers,2.5384497730992734
gas,2.531540055759251
got,2.530348994070664
vibe,2.529382297070697
women,2.52849976811558
experiences,2.5198766726534814
dining,2.519839775195578
staying,2.5158857158385217
along,2.5146207029465586
since,2.506496027461253
surprise,2.5016857094306033
company,2.4984773292089812
crab,2.4860634696669877
chef,2.478954180376604
interesting,2.4726625110488385
mexican,2.4706453298276756
want,2.4675891313963803
legit,2.454844182357192
steaks,2.4529763306491077
park,2.451187552709598
miss,2.4444899411610095
rocks,2.4404260055162013
meats,2.4388691781205125
penny,2.4355352949351072
knows,2.4226099441293627
mix,2.4139435694087297
while,2.4069285574078094
first,2.400176348121022
establishment,2.393130885437131
deal,2.3914994547812967
by,2.3746321151629672
stuff,2.371541915636044
weird,2.35790164466016
phoenix,2.3534741880430374
divine,2.3422209788113832
sick,2.3396646976470947
music,2.333772258774843
courteous,2.326430967077613
waiter,2.325684401905164
organized,2.313273274805397
welcome,2.3123165734577924
team,2.3078907972667366
patient,2.3041779240593314
issues,2.2855574312852696
thin,2.281985778652597
pho,2.2513554155884776
mall,2.249838781717699
appreciate,2.240770290605724
warm,2.2321391574223526
came,2.221497050479229
killer,2.220573895960115
honey,2.204274341929704
amount,2.1648571615223773
second,2.1630866305786185
relax,2.1597708128392696
fine,2.1565879029221833
right,2.140879599348409
tasting,2.140391764056403
pittsburgh,2.137148546986282
hang,2.130408504017396
class,2.1297696614055894
though,2.1171573405481467
summer,2.1109024874167517
frozen,2.0972090169088915
=),2.0913180336356163
rude,2.062655729590915
because,2.0614591127377935
hair,2.0553269690208253
drink,2.053789422119735
lazy,2.0518809370696545
fair,2.048524196143262
each,2.0471629111270886
deliver,2.0452022650279105
carry,2.042195790912956
bang,2.0320578245446086
cleaned,2.02593093784526
montreal,2.0235491532366723
after,2.0182061724553932
portion,2.0114672751515172
salad,2.010310100784409
high,2.0102742542221677
caring,2.006010925397277
themselves,2.000138155184686
plate,1.9958948459243402
please,1.9923136257566512
lots,1.9867921971163014
jack,1.986288101412356
serve,1.97441560291918
joe,1.9725333645474166
veggie,1.9703072083648294
neighborhood,1.9629997227457352
blast,1.9576069610193372
twice,1.9516362581052817
evening,1.9502588098985143
thorough,1.9381054118275642
comfort,1.9354616724886
wine,1.932671709000715
*,1.9317508812528104
eaten,1.9306480745144654
up,1.9144766435856582
difficult,1.9141274178400636
club,1.9092464458663017
hours,1.9041794625518378
manner,1.901370793581009
drinks,1.8950587629515212
whatever,1.8906239299103618
when,1.8896545441821218
surprisingly,1.8856192856328562
fav,1.8839578852057457
plenty,1.8829266954562627
(,1.8776224600951537
steak,1.876662734139245
stuffed,1.8493083694484085
avocado,1.848877913551405
fried,1.8440879777772352
worst,1.8439366854727268
someone,1.8431971807731315
mignon,1.8418705081567168
update,1.8259198805317283
cheap,1.8241152173286537
cook,1.8209977829828858
inviting,1.8165303030982614
continue,1.8164600466843694
're,1.8124831939203432
diverse,1.812281295657158
lost,1.8117285231128335
eating,1.8098537333717104
seats,1.806450403353665
prime,1.8003577964846045
gotten,1.7999028789345175
\n\ngreat,1.7980980332940817
reliable,1.7980181071907282
entrees,1.7979123634286225
anymore,1.7968878061510623
welcoming,1.7966991539578885
am,1.7934115980751812
seem,1.7920725404983386
shared,1.7892770775360987
informative,1.7836181866005063
huge,1.7812899454584112
can,1.7789942426534253
meals,1.7732082585862372
available,1.7729224544018507
simply,1.7705417647957802
forgot,1.7641114185389597
horrible,1.761095143854618
sooo,1.7603928479366004
alright,1.757000558078289
pools,1.7541857846081257
only,1.7487487359830993
fare,1.7438413137570024
lamb,1.7417372020427138
last,1.732223226383212
greeted,1.7299982061376795
ribs,1.7252407146734186
do,1.7235330434559728
an,1.7231496069580317
yet,1.7224412426294293
:(,1.7222639471292496
truffle,1.7200608686544
appetizer,1.7158022214425728
venue,1.7137106687296182
juice,1.7092744064284489
expensive,1.7090919623660739
--,1.7090056549059227
soup,1.7065038699947763
apparently,1.7009229036048055
offer,1.6980995421181433
maybe,1.6956742721085902
conversation,1.6952911072876304
intimate,1.692513670772314
stocked,1.6889487570151687
moist,1.6884755585342646
shrimp,1.6875425750913564
bakery,1.683037869632244
see,1.6809688162611565
seeing,1.6771567905088887
fish,1.6558030777669046
leftovers,1.655719100497663
bathroom,1.655544056557119
a+,1.6553737968206406
mediocre,1.6537983603775501
earth,1.6528978627175093
need,1.6466169835039182
loud,1.6431025854253676
sorry,1.6395141845569015
waitress,1.6375142557662912
grilled,1.6340688612835947
nicht,1.6340312995016575
terrible,1.6320303212851286
steakhouse,1.6265937518328428
spicy,1.6258299729743158
talented,1.6250397069379687
at,1.6224189244676381
jewelry,1.6219645978417248
without,1.617738098364498
say,1.6160171069423086
would,1.6150264780881116
open,1.614262496237643
attention,1.6135064668487757
history,1.6077025020495057
almost,1.599027864751406
airport,1.598458212800324
dive,1.5959365444723517
step,1.5862264730967581
vegan,1.5851469326298684
stumbled,1.583939231815748
personable,1.578280417015776
cocktails,1.5770713403471746
paid,1.5766427859198302
romantic,1.5737689116504043
sexy,1.570939816068858
italian,1.5666756468417589
cakes,1.5621399288065732
salt,1.5551910353824496
greasy,1.5532001014216803
banana,1.5521909079980105
lol,1.5509346654871479
setting,1.5492555851815268
energy,1.548897072672844
pleasure,1.547919669188559
mine,1.5460078624892049
no,1.5405460391193628
bottom,1.5339142205193639
touch,1.5224929118994623
positive,1.51987135829404
ramen,1.5196909154183231
baked,1.513837258447893
elsewhere,1.5094816396012902
waffles,1.499575752997771
wonder,1.4993421444669366
convenient,1.499308411963284
hidden,1.4906071000150405
understand,1.4873176289256662
side,1.4860026765672956
easy,1.4826820910238894
change,1.4809653223492205
spent,1.4807903966866434
play,1.4801965671940707
gluten,1.477311094844481
dr.,1.4690113866818137
ton,1.46637778962031
deli,1.464761823299341
oxtail,1.455048662610352
left,1.4548297129949788
except,1.4477770011581015
cocktail,1.4422498848289251
boyfriend,1.43414024671074
smooth,1.433703632093966
house,1.4322484006770537
cup,1.4303324725478888
lived,1.4295480900909752
its,1.4292493553075474
menu,1.4271845661714906
environment,1.4266372880665585
poor,1.4217074695043266
blown,1.4189073164016008
today,1.4169897124520503
enough,1.4139250828884542
day,1.40857073875668
vintage,1.4000846659764647
course,1.3998114605783485
ate,1.397463657456683
eggs,1.3957588181365281
until,1.3930665380539722
saying,1.3914783450309187
looks,1.390640982921468
secret,1.3822350078262389
consistently,1.3807192319072783
pies,1.378896146081388
far,1.3778892711561639
owner,1.3766980294894893
;),1.3749581398442388
crispy,1.3746957715484314
chorizo,1.3693651012144983
genuine,1.3692477960139513
dig,1.3654783873353153
eats,1.3638663825113326
thumbs,1.3637186465784907
preferred,1.3580915397033095
satisfy,1.3577901115640998
plan,1.357195287826471
seafood,1.352593620758853
stellar,1.351663360837847
ice,1.351278967471444
comfy,1.3457107683643699
scrumptious,1.3399714305996895
dozen,1.3360280089545995
program,1.3289141124114394
recommendations,1.3271348469424993
......,1.324732592329383
satisfying,1.322064034640789
smells,1.3184519668575376
room,1.3151424708630657
wide,1.313023507129401
entertained,1.3107353672385216
tofu,1.307413798989728
vietnamese,1.3060807256260887
calamari,1.3060289946151897
upbeat,1.3030462693423033
bed,1.3025189430918545
access,1.3005979042500257
two,1.300009865910397
taken,1.297729212208651
hearty,1.2961046975106
clam,1.2902570636942983
ca,1.2895716338825878
watering,1.2883278764784336
et,1.2866212379885837
actually,1.28472794991103
around,1.283681574743241
delivered,1.2803908471832983
burrito,1.279948044626508
stayed,1.2781154637486907
sehr,1.2769304430112243
treats,1.2762931378092617
half,1.2759465813578572
saw,1.274323181656655
gyro,1.2723673098371364
tv,1.2719057610374875
short,1.2696751083494746
grateful,1.2695162761956453
patio,1.2687080396863166
donuts,1.2686247059027664
become,1.2673011051956564
trying,1.2652821168012451
standard,1.2650654414028395
sashimi,1.2616353139746934
guys,1.2591420128883328
wines,1.258499387651682
chocolate,1.2556723849993432
cramped,1.254356593824923
trip,1.2506839382112958
problem,1.2490996648557484
hostess,1.2459229475352913
where,1.2456201830646023
lucky,1.2437890258734114
his,1.2424721616262104
friends,1.2406094578182092
beef,1.2397542715189047
amazed,1.2396536562591791
fave,1.2380068735219538
away,1.2378483085049083
package,1.235431244596839
employee,1.2340112421661615
meet,1.2322706968989223
reasonably,1.2278921966208145
restaurants,1.2244178309774725
've,1.2224991051334655
non,1.2220431732130237
\n\ni,1.2194946593372151
ones,1.2184928663482424
find,1.2183286321305786
waste,1.2178354803472757
tucked,1.215785264968872
seriously,1.21044754027389
face,1.2081957631744444
quaint,1.207622613525018
velvet,1.205704771913588
freshly,1.2056640889495611
sports,1.2018469502800144
later,1.2012740804057103
trust,1.1997265085810795
think,1.1990154025697848
man,1.1971092875755858
willing,1.196212406270206
kept,1.1954923727898858
addicted,1.1950344424694777
strips,1.1939532281830907
rich,1.1912807300686836
favourite,1.1856212080456316
wanted,1.180942021208466
vegetable,1.1789831705391407
cupcakes,1.176846370450221
weekend,1.175637597378227
consider,1.173313717416022
modern,1.1700208002876025
otherwise,1.1693249222589657
pool,1.1692345167975873
kinds,1.1653876651544124
grocery,1.1633858136774506
getting,1.160793988063233
milk,1.155848199967295
shop,1.155682740463817
fries,1.1529465211497154
done,1.1509220866573742
entertaining,1.1503720595501363
las,1.1499771715898532
tom,1.148782481905073
incredibly,1.1487392495619133
appreciated,1.1474508182145655
easier,1.146293630823493
nearly,1.1449933131225407
less,1.1395674989616964
mean,1.1364352047967259
alternative,1.1362994476221502
toppings,1.1354654562892392
save,1.1350770802237093
maintained,1.1299204449169338
from,1.1280222888563003
been,1.1237995696355938
thing,1.121879831822298
body,1.120768055843655
pair,1.1191245876252651
presented,1.1137008545920253
missed,1.111169393057935
\n\nbut,1.111081775277853
period,1.1104816747829318
bagels,1.1077696497668512
funny,1.1066312090260908
freshness,1.103629656136036
pork,1.1011005383188603
start,1.0980452221265296
crisp,1.0972252897918224
inexpensive,1.0967379849753343
bill,1.0940465643070638
target,1.0882709238212556
spots,1.0846907194936648
keeps,1.0834921225905418
bland,1.0828280177665874
who,1.0820727650279878
savory,1.081564509542659
had,1.0815394852252211
compared,1.0798384852241725
ran,1.0782109170104377
cute,1.076746192324208
importantly,1.0756440749391913
works,1.0753637445159256
=,1.073233104776591
snack,1.0708215293707326
ridiculous,1.06528674159199
memories,1.0640387940220535
over,1.0637815409500035
absolute,1.0624301126226783
lounge,1.059440577402711
bartenders,1.0588166126108263
posted,1.0541479056701064
giving,1.0516778304008767
served,1.0509244716959074
ground,1.0508407028391957
anything,1.048138838421437
experienced,1.0468808067962527
quite,1.042976752964023
doing,1.0412136234808713
soft,1.0312949030194432
hard,1.0309573003614787
bun,1.0289426109520718
hoping,1.0288681802339852
pick,1.0257083087053616
vegetables,1.0256317367311567
memorable,1.0246822335757315
monday,1.023070135852322
treated,1.0175818540155888
certainly,1.0126531820860691
sales,1.0120851891406346
anywhere,1.0113435556559125
'll,1.0111310737993335
working,1.0094969956553541
adds,1.008735011331737
strawberry,1.003479452105239
close,1.0032127628510352
bruschetta,1.001222371822223
picky,0.9953689611284062
garlic,0.9920856188691687
nom,0.9916518982499838
cream,0.9903449231787818
pizzas,0.9894373097049538
tons,0.9850238611688837
peppers,0.9840857922099531
gross,0.9838107638061047
wrapped,0.9836753117851913
enjoying,0.9738202774897218
fit,0.9735625870525837
dad,0.9734837752766907
age,0.9732183553278446
view,0.9709836884285323
several,0.9697331412899075
spa,0.9685284862644039
specials,0.967510258051334
city,0.9673658887768397
casino,0.9666272202593973
made,0.9666209184943
cheaper,0.96524589593173
credit,0.9651383417658508
definately,0.9637604656163603
nt,0.962279386811133
chili,0.9622524864389561
means,0.9540482809534296
clothes,0.9483264845330268
mango,0.9482955424464308
windows,0.9481771064456552
provided,0.9465321487514302
mac,0.9461517109593842
suggestions,0.9437145460397005
location,0.9436978554149391
sticky,0.9435348219703883
wants,0.9404279360314831
kick,0.9389551773201674
late,0.9306786597662722
joint,0.9294180899305502
laid,0.9269403876387514
tuna,0.9257598851399962
carne,0.9244853594573215
went,0.9227118195267394
other,0.9188257660862291
eclectic,0.9188088634982705
melted,0.9160660435445607
mention,0.9152070878189988
seems,0.9137220084085129
heavenly,0.912879497744143
salsa,0.9122591683990322
barely,0.911076508462429
amazingly,0.909962572157383
:d,0.9096511909738183
dj,0.9087912165559828
pastries,0.9085945843253285
subway,0.9082342508481815
alone,0.9029230003943667
yay,0.9028713961597532
peanut,0.9027104383567348
impeccable,0.9008461232297122
nail,0.8984558541415026
part,0.8979731941653881
bagel,0.8953315625549294
provides,0.894695155788213
often,0.8941932292145793
tried,0.8929299420342431
ahead,0.8923785403021611
screen,0.8913796931446996
never,0.8906912214879412
boring,0.8888897369615734
layout,0.8887125599430874
bother,0.8876671623438597
area,0.8770871997548966
rave,0.8769333139061928
low,0.8750949390523601
sadly,0.8713293597102165
croissants,0.8703955132514238
crafted,0.8696020226925611
general,0.8691154237603769
such,0.8686540081107523
servers,0.8681898735230789
spend,0.8678310820250772
helping,0.8677507941611111
comes,0.8677266355662141
hello,0.8609707187861204
boba,0.8591886838257778
workers,0.8564688249025494
casual,0.8542402210005093
bread,0.8486259133205749
more,0.8485226340744703
ladies,0.8484531844151206
kids,0.8481654565985082
busy,0.8462886577253812
expect,0.8462584703083849
improved,0.8456494314596057
definite,0.8446386537980288
awful,0.8446223922073841
within,0.8441736571257934
basic,0.8441644389822613
rolls,0.8429110081342515
watching,0.841269463468052
beats,0.8395156453334494
quickly,0.8394989358348539
watch,0.8381318892061245
air,0.8372398774372414
delivery,0.8370190527057275
caramel,0.8342384533025324
mind,0.8342040418065153
kind,0.8331644265272189
changed,0.8329520928673446
desserts,0.8305450904590543
somewhere,0.8300245505524799
dream,0.828772981185466
few,0.8258752355977776
five,0.8224721266597044
exceeded,0.8215803746134043
facility,0.8201780784293078
chop,0.8174573541618884
crew,0.8171813329099678
latte,0.8128421495202929
coolest,0.8126082923263311
green,0.8121833779296139
group,0.8103252669097856
unbelievable,0.809990907786414
crunchy,0.8071432062424719
benedict,0.8061235336354002
.......,0.8060353137552738
spinach,0.8059168785111979
seared,0.8056916138157248
competitive,0.803410779684782
foie,0.8029801165685058
pace,0.8018450289964676
expecting,0.8014697671605973
'm,0.8014056485553738
smile,0.800806641636882
ambiance,0.7997706558089703
empty,0.7975211658049375
take,0.7973091754756751
pedicure,0.7954017414012924
defiantly,0.794963717693463
carefully,0.7931598220020533
another,0.7919115032782429
learning,0.7913806289434433
introduced,0.7901972469408065
mcdonald,0.7899919170886278
he,0.789307125734922
brazilian,0.7882413077168167
she,0.7882007741645793
grab,0.787743353706901
pesto,0.7875477001070976
arrived,0.787107504584128
theatre,0.7861113675753586
war,0.7857872424647212
lively,0.7855759803205729
needless,0.7851488159503788
darn,0.7851476883515716
cleaner,0.7824368636356667
site,0.7797712669707835
excited,0.779760318051558
views,0.7783396957092918
ambience,0.7759371922293212
veg,0.7746852850541472
nicer,0.7745956236612983
falls,0.7732384353876114
refer,0.7718728054314852
gigantic,0.7710351441055536
attended,0.7701451929751784
ugh,0.7690719775855541
hear,0.765959095035214
keep,0.7656803482386749
leave,0.7626609308790648
lines,0.7622432593198027
vegetarian,0.760817274756846
written,0.7587008476257324
orange,0.7581086331338156
feels,0.7554704510257579
az,0.7553893159201834
used,0.7550792198744603
warning,0.7547259125858545
un,0.7535844496451318
adorable,0.752570669632405
asada,0.7520179969142191
veal,0.7517116912640631
hill,0.7516248859465122
home,0.7513590269372799
hangout,0.7507764878682792
thoroughly,0.750190531136468
outdoor,0.7446403462236049
rice,0.7445709360763431
seasoning,0.7440087469294667
mediterranean,0.7434410215646494
concerned,0.7418044209480286
fake,0.7415761491283774
split,0.7414032344531734
hummus,0.7400077060447074
cuban,0.7378236027434468
based,0.7376325949735474
understanding,0.7372263055294752
pot,0.7348203068831936
gras,0.7326461677439511
parking,0.7323144627880538
unfortunate,0.7316563501954079
varied,0.7307500259485096
fond,0.7305601965636015
classic,0.7301731780171394
leaves,0.7271999465301633
winner,0.7269917246885598
flat,0.7267789728939533
hungry,0.7265812791738426
boutique,0.7262088803981896
management,0.7255662396200933
weekly,0.7252860465086997
delight,0.724943018052727
travel,0.7248102861922234
buffets,0.7210678330156952
accommodated,0.7210593109484762
corporate,0.7197862660977989
hilarious,0.7185936071909964
egg,0.7176030098053161
bon,0.7173765487968922
bone,0.7169875850668177
cups,0.71689027978573
yelp,0.7150058048573555
#,0.7143316402216442
couches,0.7138070692308247
list,0.7135815454821568
feel,0.7124981133893016
completely,0.7114725978753995
mani,0.7106292457319796
bottle,0.706771569151897
factor,0.7055086016189307
chips,0.703187654944486
hope,0.7030264247296145
array,0.7024235874414444
movies,0.701903238077648
sunday,0.7005381704584579
smokey,0.6986742820590734
professionalism,0.6979340966790915
sausage,0.6957791881286539
wings,0.6956002066435758
ask,0.6948572102191974
oh,0.6941436814231565
let,0.6938112342177192
+,0.6927170987182762
greatest,0.6923899259418249
frequent,0.6902289416175336
sucks,0.6893646391108632
nervous,0.6891656338702887
ruined,0.6888109538704157
turkey,0.6885333286772948
friendliest,0.6881631179712713
shopping,0.6874289338156814
\ni,0.6870807755040005
clothing,0.6861436637700535
beat,0.6843547579919687
car,0.6830620210239431
iced,0.6827240874117706
legs,0.6823111599078402
stood,0.6806817995384336
container,0.679956728592515
adult,0.6789749057497829
disappointing,0.6786251036683097
guy,0.6780066063802224
middle,0.6779564315074822
skeptical,0.6772143703419715
sauce,0.6770566867635353
stick,0.6762143891246524
nails,0.6751217762357555
typical,0.6742770330893109
usual,0.6742125629534712
pretend,0.6741366889327765
share,0.672682650401839
crowd,0.6718708070402499
lot,0.6699118539545452
promptly,0.6693657512078062
hut,0.6687185859773308
fajitas,0.6687034461647272
deals,0.6682553730788641
hopes,0.6667282022535801
recommending,0.6657956405542791
walking,0.6656241111486452
sesame,0.6654570673126727
favs,0.6654515229165554
mike,0.6652196191716939
disgusting,0.6646793931722641
choose,0.6643507413828047
looking,0.6643031616731605
facial,0.6636430136859417
creamy,0.6623355305055156
loving,0.6621572119183838
excalibur,0.6619982495903969
thankful,0.6612093448638916
neither,0.6604765234515071
bummed,0.6601776983588934
valley,0.6589434120687656
pub,0.658917422988452
shame,0.6585930325090885
sound,0.6583680285839364
called,0.655137201436446
upgrade,0.6544142351485789
mill,0.6531677159364335
something,0.6523829592188122
mixed,0.6523762062424794
strip,0.6520933890496963
smoky,0.6515471041202545
beautifully,0.6509377260226756
custom,0.6501248019048944
bacon,0.6500695943104802
snow,0.6499165918794461
platter,0.6492407296318561
nachos,0.6482358374050818
question,0.645980104454793
salty,0.6448786737164482
hip,0.6441592475166544
particularly,0.6428493444109336
funky,0.6420669959043153
paradise,0.6407404615310952
pudding,0.6393262748606503
gelato,0.6388677997747436
ill,0.6387128410860896
