word,value
favorite,8.063938427229004
seems,8.03533822524696
least,7.974486025537772
",",7.927520102761122
their,7.813469096650351
missing,7.743390187883051
annoyed,7.647565374325495
fun,7.588063189386361
frustrating,7.5856025367975235
bill,7.540153747824661
trying,7.5142141338510555
needless,7.431337844580412
ghetto,7.383920334068762
bit,7.3424773738581735
forgot,7.337385927559808
weird,7.278138091155824
stick,7.277870875317603
forever,7.21080127307323
thing,7.136935401056007
inedible,7.114149974659085
acknowledge,7.04033915605396
refund,7.006291889119893
changed,6.896258683009364
loved,6.889538137969794
eh,6.85459490865469
upset,6.843537640757859
below,6.83366857029614
shit,6.814630541484803
hoping,6.808505228487775
family,6.745329051918816
've,6.7329423475985095
everything,6.6691944159028935
huge,6.651418670357089
suck,6.64574827987235
tiny,6.628910320090654
later,6.592080875765532
pass,6.5641887318161025
scam,6.5507640447467566
spot,6.496356672982074
it,6.4925818322142845
unpleasant,6.480122745037079
horrendous,6.456804774701595
we,6.4309728087037
plain,6.417092584466445
expect,6.410363218335988
trash,6.4091568030416965
miserable,6.354162827134132
eat,6.321550596827592
uncomfortable,6.312118032030412
someone,6.257925832227556
hardly,6.2223760494962335
time,6.209299637101481
after,6.182619138215614
typical,6.175827257045057
server,6.152816393116154
nobody,6.1150497565977275
garbage,6.078666526580491
wasted,6.0392095297575
overly,6.005225446147961
looked,5.9894873651433045
slowest,5.975742418318987
flat,5.967402971251431
stomach,5.926216498017311
happened,5.887325943156611
smelled,5.886890768771991
fail,5.88329232489923
luck,5.870074795065307
must,5.857952957449015
underwhelming,5.854459121823311
sub,5.818706390040461
enjoyed,5.784203155015348
felt,5.783353561680997
even,5.774307728947548
hopes,5.764664575457573
enjoy,5.763617483728694
mushy,5.744316399097443
perfect,5.736270334455185
watery,5.6844405815936625
cafeteria,5.655761860311031
problem,5.6424651825605
fine,5.587846791763695
hotel,5.571308429942292
now,5.559509765915209
flavor,5.542060741823661
piece,5.53970032369034
liked,5.524261206991014
quick,5.507583775830426
other,5.472640995491815
top,5.459350770271612
get,5.390933404933094
unimpressed,5.354189109057188
lousy,5.34906386397779
shitty,5.348922435194254
chewy,5.336001527088229
except,5.302050799886956
looks,5.281209242764817
standing,5.2794663972454146
charges,5.259255724376999
because,5.248553038439695
give,5.243382302637656
failed,5.222341788932681
my,5.216681546029207
hostess,5.207855291198939
back,5.201788982573959
lacks,5.1936517264693975
going,5.14770514346867
location,5.105946251560454
hungry,5.097196525137406
broken,5.087489846831886
is,5.061518550389792
bottom,5.049467804376036
hill,5.044496834394522
hated,4.989441569894552
basic,4.982142895692959
people,4.930394929720478
years,4.925463664782001
raw,4.915742983634118
desserts,4.899733084253967
free,4.897677896731693
annoying,4.895370383514091
:,4.894928333201278
neither,4.893984640017152
lied,4.888415424153209
fantastic,4.832509811276395
real,4.831942846096808
dump,4.83056239967118
unhelpful,4.827809289097786
expecting,4.805950155282744
review,4.78980651605923
service,4.768932112845164
fan,4.755697401400539
...,4.727422316954289
rubbery,4.716807330027223
then,4.715548238412339
grease,4.700047524696856
refuse,4.679289270192385
thank,4.676444707922201
rating,4.668373501277529
lackluster,4.615677701309323
standard,4.6129571134079015
potential,4.60949241835624
ordinary,4.593913990305737
inconsistent,4.593828311190009
smell,4.571012308530044
threw,4.553723777411506
drink,4.548516313872824
ripped,4.531640778994188
twice,4.5153129391765106
beautiful,4.512817489798181
understand,4.505485092638992
lot,4.481548671138626
disgusted,4.4806747747697955
bleh,4.446824878454208
priced,4.440059922722867
acted,4.438315968960524
makes,4.4247183492771
enough,4.418567970116555
about,4.400603923380743
watered,4.397936893161386
incompetent,4.328626109287143
negative,4.3244310382413005
dead,4.3193171540042385
underwhelmed,4.314949743449688
miss,4.30996240431341
who,4.2818704594383235
glad,4.2813980566570535
under,4.2440533442786545
stop,4.2428959707249305
kind,4.2238693263744835
visit,4.213699797712252
somewhere,4.20175728032973
salt,4.200037766771857
hype,4.193632490700111
management,4.175284973558632
them,4.164174732405172
were,4.159287022939452
rudely,4.155370086431503
nor,4.148760243605466
went,4.145527563960059
sticky,4.1094785296591
disaster,4.0998942099977285
lie,4.082079323707148
smells,4.0728999263374135
tried,4.050410226780514
excuse,4.012120913844285
want,4.001387450298353
special,4.0004206698777125
big,3.9915147815863747
weak,3.9874218643817585
mistake,3.9817898701148806
expected,3.9678322704248785
much,3.923505056733461
burned,3.9125733023975044
care,3.8326047736086366
bother,3.817516482566134
calls,3.8130359896458685
day,3.796022219196402
three,3.7758054762489337
mcdonald,3.769813660532236
cancel,3.7661106777377427
manager,3.7605158200967708
response,3.7483001573127694
from,3.727266311677795
easy,3.7271306910552084
dissapointed,3.7021626154892147
crowded,3.6970767816955004
busy,3.6962880671953826
dried,3.6712626992957667
asada,3.6682219210779294
smoke,3.6589119783602655
burgers,3.6536742592215887
posted,3.6428368384949863
noisy,3.6169697144068778
make,3.611256431564243
dated,3.6061059832572937
pissed,3.6060354579240084
has,3.601685608305388
experience,3.5930078656354
unhappy,3.584981022402644
stinks,3.5627540722489357
terribly,3.5602665644255467
literally,3.5558570495049935
all,3.5379747513370603
*,3.5263418334070593
lazy,3.497556643676944
rudest,3.495628774166107
recommended,3.4797041779754636
pathetic,3.477536090184003
waiters,3.470901643333491
he,3.4653253146134375
taste,3.4621996957603187
lukewarm,3.4575859792530537
employees,3.446736511436029
large,3.4465716671547852
horribly,3.429587749298662
dumb,3.418480553664267
bummer,3.417717741802335
update,3.3848075099558628
they,3.3815161804587888
rotten,3.372731968294829
way,3.3618989960550607
got,3.35477639306373
desired,3.3534864746034145
outdated,3.3485496467910707
disorganized,3.338856761343777
an,3.3365766502562337
otherwise,3.3287841678829864
cheap,3.3096126409363933
atrocious,3.3087132647633553
any,3.3079788570746587
$,3.2955263336722282
corporate,3.2935182024702954
place,3.288240152575895
bitter,3.2813053732388653
order,3.2793385724153836
themselves,3.2752892942371545
yikes,3.270336925983429
frustrated,3.2672490910917986
nope,3.2618464971747017
bored,3.261653154695523
locked,3.2425384970847517
step,3.237702798563987
reasonable,3.223075553891249
lunch,3.2190135137861944
your,3.2183613416229946
die,3.2147253951843595
issues,3.2088502540209447
me,3.1986121515949435
restaurant,3.1955117542229345
quality,3.193401605566123
prices,3.18489553391737
pizza,3.183584413995959
:/,3.177488524466753
water,3.172996550994867
flies,3.1599942287430167
completely,3.1510630218872393
cardboard,3.1478408905677497
bug,3.1382219906081446
sweet,3.1233709626358177
helpful,3.1173110079621438
in,3.110766859079831
forget,3.1105816973104083
may,3.1058225632860967
horrid,3.1039085425436497
put,3.102241288346704
while,3.101460489255942
many,3.0997092702024247
cash,3.0961689104769903
fair,3.0902580165650306
existent,3.087869580835104
inattentive,3.081150040961802
fake,3.075594335736241
tired,3.0651862097438425
idea,3.0641980310902
none,3.061633854114916
watched,3.057951350536314
depressing,3.0512692504562438
nowhere,3.0487598608015105
condescending,3.0444049537181854
took,3.0417067769067216
wonderful,3.04170486505609
drunk,3.0359212729963474
staff,3.011100456906661
arrogant,3.0098617672920227
our,3.004167275861164
don't,2.9915292277000844
badly,2.9860080452635884
indifferent,2.985335595905781
reheated,2.984557267278433
microwaved,2.970958363264799
waitress,2.9707476170760287
of,2.964709517309629
bugs,2.9597838043700904
canned,2.958793785452144
run,2.9527264600146736
waiter,2.9517385190119967
quickly,2.9356706295511685
inside,2.925801868597773
cashier,2.9250879346800502
outrageous,2.923683541303035
today,2.9202676899667495
forgettable,2.915637569501996
rushed,2.913049758208217
ick,2.904819078743458
doubt,2.9039826402440667
home,2.8971414624274985
incorrect,2.894201349001378
nightmare,2.893164268694818
cockroach,2.8679965138435364
bell,2.851026165066287
college,2.847410396207124
spoiled,2.8382840254344046
bait,2.837589420378208
butter,2.8330105083186936
somehow,2.832265928387642
owner,2.8257783844601363
unimpressive,2.8251861184835434
say,2.823945258402091
walked,2.821658304957964
longer,2.812755006525549
',2.8061083181710273
dont,2.799146667122841
trip,2.7969656355962798
are,2.791040009465405
miles,2.7896083701052703
sour,2.784162561612902
denied,2.7839672658592463
man,2.7758983468302176
noise,2.7753656348213553
hair,2.773870242009025
(,2.7725613620619924
bathroom,2.77202921762364
phoenix,2.765104412101209
looking,2.7628184029663316
complaints,2.7599974870681763
understaffed,2.7482640193775296
beer,2.731518348244208
'm,2.729734027350787
selection,2.725643105979543
let,2.72203348254061
read,2.719644513487765
higher,2.717913795422646
stupid,2.717619707556878
yummy,2.714721472002566
help,2.7077102209423174
marginal,2.704737078398466
major,2.70135344407754
impressed,2.6993480413518114
more,2.695451219304232
bs,2.6881376318633556
impossible,2.682012331672013
kinds,2.6803802219219506
warning,2.674883460160345
total,2.646753984183306
declined,2.640581715852022
....,2.6381623237739404
lol,2.6199717996641994
solid,2.6192240677773952
generic,2.6161218117922544
screwed,2.609582856995985
wth,2.6088088605974917
agree,2.602076777649927
expectations,2.5988047206792544
being,2.5971178486615827
warm,2.5772728565771104
life,2.5766817948315293
cost,2.572588446215377
pas,2.571066550910473
pleasant,2.567786814754527
straw,2.5653866769280285
return,2.5635353747156486
says,2.5442402086337097
establishment,2.5434297890460584
helped,2.5283062137823435
chocolate,2.517218644847162
yes,2.5157298692929544
although,2.5097568111843884
might,2.5076208859609324
throwing,2.5008270273010567
thin,2.4962508736061864
question,2.485240528816689
act,2.475807160459226
hope,2.47299210968049
redeeming,2.469690226018429
're,2.462567956879866
oil,2.461692464636826
bread,2.45738679468559
fell,2.4525165199593175
excited,2.4477711782856204
charlotte,2.4477094029571163
pretentious,2.4465632833598647
unremarkable,2.4449429661035538
appreciate,2.430376776340381
freezer,2.4279659325256944
police,2.425964403897524
runny,2.4037816164200194
nicht,2.403560721781105
price,2.402052504220592
b,2.387385137495585
past,2.368102721822652
decided,2.3662716435642324
yet,2.3598920754538995
able,2.356813178732409
diarrhea,2.3525460585951805
unfortunate,2.3515608869493008
container,2.35041943192482
clueless,2.34783492423594
same,2.346433219931896
drive,2.344413472170345
full,2.3437711508468055
\n\noverall,2.340568082407117
screw,2.337966770515777
oily,2.3289732141420245
fees,2.321455597237218
satisfied,2.306945667578475
regular,2.291121750004095
pre,2.2803345101783634
difficult,2.2761249465474975
.....,2.2743563232797896
attempt,2.2671665910747834
simply,2.260893647573539
gave,2.254235038353727
creepy,2.2481537768617272
horrific,2.243140384554863
racist,2.242236979305744
find,2.2394459388087853
pinch,2.2334144860506058
charging,2.229524310445413
fatty,2.224034324346576
plenty,2.2197505973590523
paper,2.215860783289827
non,2.210563715505941
well,2.204838534217174
door,2.2024311556674547
style,2.197268817681106
thought,2.1946240347297135
called,2.192985133168804
half,2.1898986886125726
close,2.1818642442394776
cramped,2.176923453807831
thinks,2.1758747324347496
awkward,2.1748004556284286
shady,2.1697127199731767
uninspired,2.168968215584755
heavy,2.1645051633167895
truly,2.1614012364225346
missed,2.161225114017725
bites,2.1534124622121453
word,2.1517022858315613
portion,2.1471414996049134
yelled,2.141302681528032
what,2.1400224535470898
mean,2.13492951101216
first,2.133016643541964
burger,2.132803717860952
trashy,2.1202714815735817
ugly,2.1176595762372017
gambling,2.116268812213093
plus,2.109256619718508
junk,2.1076760347932577
hyped,2.105738863348961
sat,2.0931577720912173
against,2.090617005014792
where,2.0859129181376375
fishy,2.0847566947340965
before,2.081872412847588
ehh,2.0700303837656975
few,2.0697422281527906
bomb,2.0665339063853025
seem,2.064106867808732
outstanding,2.063952941021853
along,2.0598153288665344
hung,2.0575690544210374
sushi,2.056920952250948
authentic,2.041499891151261
ripoff,2.0395577922463417
value,2.0369984846329316
overdone,2.030912436544895
limp,2.0279588284902275
variety,2.022336012654705
dropped,2.0213213176612044
douche,2.017957665026188
absurd,2.0164771676063538
try,2.014298838520972
dissatisfied,2.0053919685924484
unorganized,1.9995239824056625
own,1.9957874269493914
generous,1.993484135278777
pricey,1.9926324388143257
club,1.9898457426425011
\n\non,1.9837995544075966
ask,1.9636797528419265
sandwich,1.9580708746434539
useless,1.9524278584867716
hire,1.9500693903537467
late,1.948103631810227
job,1.9477063615872794
motel,1.9464314095675945
montreal,1.9391014023858588
shut,1.9243036373554787
rated,1.9181534111849032
chipped,1.9169059665873647
bye,1.9148070351220667
s,1.9142797928191158
cute,1.9135686038280255
professional,1.9107383786267746
gets,1.9090962772024795
appeared,1.893223688006401
steer,1.8857417702674866
comfortable,1.8835417489899555
ill,1.882787434675265
skimpy,1.879040651023388
choice,1.8781457804470847
chain,1.87333836669859
eggs,1.867974588771176
telling,1.867860911974276
assholes,1.864881963469088
meat,1.8621820078915334
clue,1.8616976936755236
stuffed,1.8606351297930814
unsatisfied,1.859239449724555
summer,1.8551898412406445
broke,1.8547834439668804
ate,1.8505968167810352
superb,1.8403618229785934
rolls,1.8388513798927306
strange,1.838452353636967
breakfast,1.8376193634141487
us,1.830819985294056
smile,1.8290840394893166
complete,1.825591773224005
idiot,1.8210705348756164
car,1.8155097501991122
times,1.8142672528192634
apology,1.810963116120547
register,1.8058636817731895
ice,1.801490140937858
wanna,1.7975181553865696
lots,1.795135068547097
itself,1.79277066288887
means,1.7904150120157283
girls,1.7878575526665372
slowly,1.784839004278183
asking,1.778979569528019
heard,1.7787219436695523
selling,1.7745446891058236
kids,1.7733985916347592
exactly,1.773168623636593
questionable,1.7723462472858955
night,1.7692085340886479
feel,1.7636722103793545
running,1.7609821804344392
strips,1.7568514933809638
favor,1.7510693476069719
leaves,1.751066859042112
messy,1.7472008047625422
attentive,1.7463588975519997
pho,1.7449960092562833
does,1.7423366927478128
worked,1.7405588987057854
attempted,1.7400243773590773
suppose,1.7387606985867023
falling,1.7353059395682067
doughy,1.735175872221589
cares,1.731806789059192
mixed,1.7249901933391811
worthless,1.7249121274799109
-,1.7221900373727976
bag,1.7152075802296167
dishonest,1.7138107754290104
stuff,1.7102642758582078
seafood,1.7102572122385027
as,1.7075692864576695
slimy,1.7063407599925995
dark,1.703140000172425
:),1.7029515760950744
circus,1.701481674797833
proceeded,1.7013699123635888
towels,1.698995851984364
abysmal,1.6962622255086899
pleased,1.690617043117527
bring,1.6895644664596148
practices,1.6852049250155687
bunch,1.6821493992902106
flying,1.6798702594824135
......,1.6755073257663753
cigarette,1.6731335381045938
claim,1.6698473906726576
energy,1.6687538194237277
rid,1.6659319435129873
part,1.6580658272355322
tab,1.6547912214882672
yell,1.6536386432126164
problems,1.651515187601035
target,1.6512393098214488
wilted,1.6511452793129138
sloppy,1.6499307412886992
spend,1.649038587614342
cox,1.6487431479617953
did,1.648049746546036
hey,1.6460816597900703
placed,1.6444906181131955
four,1.642875565248687
dingy,1.6422422912437469
blows,1.641496118354553
basically,1.639484438172076
parking,1.6381851395074705
def,1.6377707868814468
dirt,1.6206138250927324
really,1.619635875696531
discount,1.6190392006149068
leave,1.6171406665125687
thrown,1.6119961659424007
flag,1.6084756673080847
nerve,1.606288194656372
anymore,1.604835113925219
madison,1.599087022477761
dr.,1.5985646803455893
inefficient,1.594995480030775
thanks,1.5898025648202747
sparse,1.5874869152903557
drinks,1.5846186103917717
donuts,1.5836414222342228
odd,1.5820965918755974
advertise,1.5752487920917702
month,1.5700548103632173
blast,1.5665896455175243
fish,1.558384794120684
talked,1.5501587074249983
cockroaches,1.545327647589147
dissapointing,1.5450455620884895
his,1.5424073400986344
rest,1.5410620734328404
since,1.53704231456868
advertising,1.5356702362187207
ahead,1.5332068305592657
spicy,1.5321684363880195
certainly,1.5302341424976476
pasta,1.528201187536979
informed,1.5270733117649797
roaches,1.521393301896751
words,1.5202008789638057
'd,1.5193336782431288
mold,1.5172915025614202
came,1.516182325907721
likely,1.5111426680080058
different,1.5107888211350655
sum,1.509958934460883
fries,1.5089507495367798
ran,1.5048078218242154
walmart,1.5033432290547353
fixed,1.5014754104654457
check,1.5011987444249826
mostly,1.499804849649081
seats,1.4969220891944133
rough,1.4914893783570733
wi,1.4894618466496468
most,1.4879173435037956
kicked,1.4877826209703926
shopping,1.4875580670917827
use,1.4828336037768395
something,1.480244167761839
black,1.477481231035199
table,1.4770827399461268
kinda,1.4765926574109471
continued,1.4742700427304953
closing,1.472291522564774
convenient,1.470233388368797
quoted,1.4696075938409194
clear,1.4690124860790092
homeless,1.4621094726026058
scary,1.4617935924216
crispy,1.459482557350384
stopped,1.4537784655960877
crooks,1.4533538669347763
heart,1.4505763883935288
feels,1.4432378446217626
up,1.4420760304967644
cook,1.4396166008373257
passed,1.4372081250185147
blech,1.4365280233323574
roach,1.4358190480561461
guy,1.4325402145987027
tells,1.431284906808287
grossed,1.431111338082701
choose,1.4292791081170435
bartender,1.4286366519590956
headache,1.4263170650228858
wanting,1.4213964837581443
stolen,1.4208796712337062
strong,1.4195894716540352
fuck,1.4171245221805293
orders,1.415080756887619
\n\nmaybe,1.4131398163735867
convenience,1.413124903687276
tasting,1.4123882096282614
complain,1.4122232391655416
workers,1.4119714653352275
example,1.4102748360892292
him,1.4101964841702284
billing,1.407227534800768
noticed,1.4064599854300468
whatever,1.4051776245505607
insulting,1.4039063404779881
confused,1.4038338910322636
w/,1.3919427833752707
pile,1.39065970282536
sure,1.3895656030633745
which,1.3868150135560882
confusing,1.3862323022913188
flavors,1.385529162012972
crab,1.385376826119682
incredible,1.3823477383702993
yesterday,1.382030649954686
brought,1.3817876131433877
boiled,1.3800331726670265
know,1.3792781612057752
these,1.379112479635296
floating,1.3763076717732474
anyways,1.375720372889191
moldy,1.3717304319143295
offer,1.3702272429948152
flavorful,1.369079804417197
honestly,1.3682154501439072
snooty,1.3679015673696995
yelling,1.366683042171644
policy,1.3637488736931118
bacon,1.3636313262322801
yucky,1.3634284883737564
healthy,1.3616420302987535
stunk,1.3609965778887272
requested,1.360804781812476
ago,1.3579761533026158
angry,1.3562336181057617
buffet,1.3542007984478914
inconvenience,1.3527418114244938
getting,1.351601339314584
checked,1.3514510835266265
\n\nnot,1.3504058793187141
somebody,1.3476120213745162
sent,1.3457094760324253
vomit,1.3446937408298254
she,1.343776764633958
soon,1.3396529959827603
neat,1.3384171642828733
drenched,1.3347056922502816
prefer,1.3255734205740737
worn,1.3248716541565955
saw,1.3175199691031594
thieves,1.312832429073751
contract,1.3126843419158831
counter,1.3118835008062888
found,1.3109227201348403
tortilla,1.307976323791081
bowl,1.3073340602222743
once,1.306867726634664
smoky,1.3061978402547538
show,1.3055100845681409
false,1.2991947457194328
park,1.298092475071826
n,1.2978796841780422
fairly,1.297726194075949
"\""meh\",1.2976564206182957
damn,1.2939842468185816
sketchy,1.288982955738902
sewer,1.2885757023468614
snotty,1.286424731835723
soup,1.2852482947519093
rocks,1.2835126593708992
forced,1.2818632512935437
ownership,1.2808745179791003
steak,1.2764465307791397
absolutely,1.274995746633067
dollars,1.2748744529562828
cookies,1.2739141292404383
smokey,1.269831204554066
type,1.2695225304778432
calling,1.269098908698652
quite,1.2643073426152114
bartenders,1.2636424048432673
gorgeous,1.26364004611969
supposedly,1.26194491609931
smallest,1.259444423019886
risk,1.2585455042426474
definately,1.2531255390495062
security,1.2526459177170182
expiration,1.249919880181551
aggressive,1.24919497477822
win,1.2490725310817652
disrespectful,1.2481645764346467
cause,1.247376796338358
passable,1.2471380531787872
tacky,1.2452377891167998
bar,1.2449111531695962
pulled,1.2448280004682601
choices,1.2447088712760888
consistent,1.243719878490083
thick,1.2427573943859898
robbed,1.242700858041644
overcharged,1.2392898686230183
next,1.235322808373894
sales,1.2295957241512951
salad,1.2294702942528488
smoking,1.226660796237411
ish,1.2235454805195332
reasonably,1.2235433580499375
fat,1.2231292527867481
things,1.2221004175212329
painful,1.2211646474897861
improvement,1.2190136414719746
above,1.2176318957308467
wonder,1.2161492612126494
refreshing,1.2159445248544216
key,1.2131039120722562
slower,1.2129694121249486
dollar,1.2110161509481259
tourists,1.210295041630161
staring,1.204664122313261
company,1.2036552774607117
appears,1.1981041117323912
alone,1.1962929870351218
denny,1.1958422778116073
eye,1.1948659514418978
perfectly,1.1948526198975742
overall,1.1935780161293224
ridiculously,1.1932775683235377
shea,1.1931636054068804
rare,1.1918332734771866
talking,1.1916761921700072
embarrassed,1.1911852459888905
messages,1.1900396139826626
letting,1.189603841114149
saying,1.1892974770985347
claims,1.188653027638793
far,1.1865181271140273
guys,1.1853993297154375
experienced,1.1807407379092183
argued,1.1785873249173164
creeps,1.1782359555363655
lobster,1.1764922118200047
utter,1.1762509010732174
expired,1.1759691215338535
watch,1.1749753419337594
um,1.173776876181364
needed,1.1734502117392367
frankly,1.1733493255451322
minute,1.164667832053965
carne,1.1643766670458717
overcrowded,1.1636995198205113
replaced,1.161468342937951
ignore,1.1604402182856575
stays,1.16008615118335
chance,1.1600232514974778
world,1.1598010169363988
clerks,1.1594301611185074
soooo,1.1592102739959955
falls,1.1545902164652944
obnoxious,1.1501469570212066
ruin,1.149704347708166
gym,1.1475567659708759
ummm,1.1472490280866623
drove,1.1468287695897743
tries,1.140726326033473
housekeeping,1.140382380457595
unlike,1.1403130648541264
terrific,1.1382532864809036
stingy,1.1367190778255463
upsetting,1.1360704004764557
comfy,1.135394849909062
dislike,1.1338785547159205
ultimately,1.132352814078331
yellow,1.1320774950027044
lines,1.1315747409571486
sauce,1.1306241964639412
rubber,1.1302458466579992
walking,1.1298962919694304
town,1.1276367496370767
lose,1.1270596610265784
polite,1.125913258358196
its,1.1257305453464141
excalibur,1.1243049668846652
downtown,1.1219278503558598
inform,1.1214788313955069
temperature,1.1189458389999345
friend,1.1182614820245362
realize,1.1166618752176873
specifically,1.1134395027547725
liars,1.1133992101531476
soaked,1.1133149495290127
started,1.113244786022733
shops,1.1123590098577552
strip,1.108305700647179
store,1.1075412442396555
frequent,1.106172094014255
unappetizing,1.1059464809368365
misleading,1.1056699603796005
taking,1.101645177616689
story,1.1005585395905655
ehhh,1.099747896194458
true,1.0981630080441391
halfway,1.0974665991961956
trap,1.0961127742993995
strikes,1.0958565510809422
given,1.0958245863175762
piss,1.0923953671008348
cheese,1.0917510026807236
dissappointed,1.0916395550593734
luke,1.0916003778747836
tender,1.0910017734877329
dinner,1.0890182969087618
pedestrian,1.0883710123598576
improved,1.0874957880587317
some,1.0866358058860897
personal,1.0835776348721993
delighted,1.0813665129244328
/,1.0807038210414248
delivered,1.0806324935983866
plastic,1.0770915690809488
criminal,1.076238714158535
bummed,1.0755871827714145
reason,1.0722393038995506
hold,1.0717487234469445
stuck,1.0711175579635892
opinion,1.0689020230493043
uninterested,1.068810798227787
spotty,1.0677797198295593
veggie,1.0671804018493276
friendlier,1.0648219293507282
\n\navoid,1.0629560872912407
still,1.060529192962349
year,1.0590864282264647
drop,1.0530448786548732
honest,1.0530054178639148
call,1.0524355805296182
turn,1.0510853651612706
